id,split_1,split_2,split_3,is_teenager,num_segments,views,clicks,ctr
16673,B,A,B,1,13,58,0,0.0
16674,A,B,A,0,12,50,2,0.04
16675,B,B,B,1,2,3,0,0.0
16676,A,A,B,0,4,5,0,0.0
16677,B,A,A,1,2,2,0,0.0
16678,B,A,A,1,4,5,0,0.0
16679,A,A,B,0,4,3,0,0.0
16680,B,A,B,1,3,3,0,0.0
16681,B,B,B,1,3,3,0,0.0
16682,B,A,A,1,2,5,0,0.0
16683,A,A,B,0,14,64,0,0.0
16684,B,A,B,1,3,4,0,0.0
16685,B,A,B,0,2,4,0,0.0
16686,A,B,B,0,8,33,6,0.18181818181818182
16687,B,B,A,1,2,6,0,0.0
16688,A,A,B,0,12,48,0,0.0
16689,B,B,A,1,14,52,0,0.0
16690,B,B,A,1,2,3,0,0.0
16691,B,A,A,1,3,3,0,0.0
16692,B,A,B,1,3,6,0,0.0
16693,B,B,A,1,2,4,0,0.0
16694,B,B,B,1,2,4,0,0.0
16695,A,B,B,0,6,43,0,0.0
16696,A,B,A,0,3,7,0,0.0
16697,B,B,A,1,2,5,0,0.0
16698,A,A,A,0,19,56,0,0.0
16699,A,B,B,0,9,28,1,0.03571428571428571
16700,A,A,B,0,14,50,0,0.0
16701,A,B,A,0,14,64,1,0.015625
16702,A,A,B,0,11,56,1,0.017857142857142856
16703,B,A,A,1,3,4,0,0.0
16704,B,A,B,1,3,5,0,0.0
16705,B,B,B,1,16,59,0,0.0
16706,A,B,A,0,4,7,0,0.0
16707,A,B,B,0,2,5,0,0.0
16708,A,A,B,0,2,7,0,0.0
16709,A,A,B,0,10,42,2,0.047619047619047616
16710,A,A,A,0,7,44,0,0.0
16711,B,B,A,1,13,61,2,0.03278688524590164
16712,B,B,B,1,3,5,0,0.0
16713,A,B,A,0,10,40,0,0.0
16714,A,B,A,0,10,47,1,0.02127659574468085
16715,B,B,B,1,3,5,0,0.0
16716,B,A,A,1,18,55,0,0.0
16717,A,B,A,0,4,14,4,0.2857142857142857
16718,B,B,A,1,20,60,0,0.0
16719,A,A,B,0,10,52,1,0.019230769230769232
16720,A,B,B,0,17,52,1,0.019230769230769232
16721,B,B,B,1,10,54,0,0.0
16722,B,A,B,1,11,61,0,0.0
16723,A,B,B,0,7,26,3,0.11538461538461539
16724,A,B,B,0,14,44,1,0.022727272727272728
16725,A,B,B,0,18,59,1,0.01694915254237288
16726,B,B,A,1,3,3,0,0.0
16727,B,B,A,1,12,41,1,0.024390243902439025
16728,B,B,B,1,4,8,0,0.0
16729,B,B,A,1,3,3,0,0.0
16730,A,A,B,0,8,45,0,0.0
16731,A,A,A,0,16,56,0,0.0
16732,A,A,B,0,11,26,4,0.15384615384615385
16733,A,A,B,0,6,48,0,0.0
16734,A,B,A,0,8,31,2,0.06451612903225806
16735,B,A,B,1,3,4,0,0.0
16736,A,A,B,0,15,51,0,0.0
16737,B,B,B,1,2,5,0,0.0
16738,A,A,B,0,13,45,0,0.0
16739,B,B,B,1,5,38,0,0.0
16740,A,A,A,0,12,52,0,0.0
16741,B,A,B,1,2,3,0,0.0
16742,A,A,A,0,12,51,0,0.0
16743,B,B,B,1,3,8,0,0.0
16744,A,A,A,0,12,50,0,0.0
16745,A,A,A,0,19,61,0,0.0
16746,B,B,A,1,2,3,0,0.0
16747,B,B,B,1,11,47,0,0.0
16748,B,B,B,1,4,8,0,0.0
16749,B,B,A,1,2,3,0,0.0
16750,A,A,A,0,14,56,0,0.0
16751,B,B,B,1,4,6,0,0.0
16752,B,A,A,1,10,56,1,0.017857142857142856
16753,A,A,B,0,14,52,0,0.0
16754,A,A,B,0,15,55,0,0.0
16755,B,A,B,1,3,6,0,0.0
16756,B,B,A,1,4,10,0,0.0
16757,B,B,B,1,2,5,0,0.0
16758,A,A,B,0,13,48,0,0.0
16759,A,B,B,0,12,42,0,0.0
16760,B,A,A,1,4,5,0,0.0
16761,A,B,A,0,4,20,3,0.15
16762,B,A,A,1,19,59,2,0.03389830508474576
16763,B,A,A,0,12,64,1,0.015625
16764,A,A,B,0,8,24,1,0.041666666666666664
16765,B,A,A,1,13,54,0,0.0
16766,B,A,B,1,12,53,0,0.0
16767,A,B,B,0,10,48,0,0.0
16768,B,A,B,1,14,48,1,0.020833333333333332
16769,B,A,B,1,3,5,0,0.0
16770,A,B,A,0,10,42,0,0.0
16771,A,A,A,0,7,53,0,0.0
16772,B,A,A,1,6,52,1,0.019230769230769232
16773,B,B,A,1,3,6,0,0.0
16774,B,B,A,1,2,3,0,0.0
16775,B,B,A,1,3,5,0,0.0
16776,A,B,B,0,14,55,4,0.07272727272727272
16777,B,B,A,1,5,5,0,0.0
16778,B,B,A,1,4,5,0,0.0
16779,A,A,A,0,12,47,0,0.0
16780,A,B,B,0,13,48,0,0.0
16781,B,B,A,1,13,51,0,0.0
16782,A,B,B,0,7,51,1,0.0196078431372549
16783,A,B,A,0,12,53,0,0.0
16784,A,A,A,0,9,57,1,0.017543859649122806
16785,B,A,A,1,2,4,0,0.0
16786,B,B,B,1,10,53,0,0.0
16787,A,A,A,0,7,56,0,0.0
16788,B,B,B,1,3,5,0,0.0
16789,B,A,A,1,2,4,0,0.0
16790,B,B,A,1,2,3,0,0.0
16791,A,A,B,0,11,52,2,0.038461538461538464
16792,A,B,B,0,8,40,1,0.025
16793,A,B,A,0,16,59,1,0.01694915254237288
16794,A,B,B,0,12,46,1,0.021739130434782608
16795,B,A,A,1,3,4,0,0.0
16796,B,A,A,0,16,60,0,0.0
16797,A,B,B,0,12,49,0,0.0
16798,A,B,A,0,8,43,1,0.023255813953488372
16799,B,A,B,1,2,3,0,0.0
16800,B,B,A,1,3,5,0,0.0
16801,B,B,B,1,2,4,0,0.0
16802,B,A,B,1,6,23,0,0.0
16803,B,B,B,1,3,3,0,0.0
16804,A,A,A,0,13,53,1,0.018867924528301886
16805,A,B,A,0,9,54,2,0.037037037037037035
16806,A,A,A,0,10,43,0,0.0
16807,A,A,A,0,12,62,1,0.016129032258064516
16808,B,A,B,1,2,6,0,0.0
16809,B,B,A,1,4,7,0,0.0
16810,A,A,A,0,16,54,0,0.0
16811,A,A,B,0,13,48,0,0.0
16812,A,B,B,0,17,57,0,0.0
16813,B,B,B,1,4,5,0,0.0
16814,A,A,B,0,15,52,0,0.0
16815,B,B,B,1,14,57,1,0.017543859649122806
16816,B,A,B,1,2,6,0,0.0
16817,A,A,A,0,16,51,2,0.0392156862745098
16818,B,B,B,1,8,45,0,0.0
16819,B,B,B,1,17,57,0,0.0
16820,A,B,B,0,11,50,2,0.04
16821,A,B,B,0,5,25,3,0.12
16822,A,B,A,0,9,70,1,0.014285714285714285
16823,B,A,A,1,17,60,0,0.0
16824,A,B,B,0,6,21,4,0.19047619047619047
16825,B,A,B,1,19,50,0,0.0
16826,A,B,A,0,11,62,1,0.016129032258064516
16827,A,A,B,0,13,64,0,0.0
16828,B,B,B,1,15,48,2,0.041666666666666664
16829,B,A,A,1,2,3,0,0.0
16830,A,A,B,0,5,11,1,0.09090909090909091
16831,A,A,B,0,14,58,1,0.017241379310344827
16832,B,B,A,1,5,4,0,0.0
16833,A,A,B,0,10,50,0,0.0
16834,A,B,A,0,4,7,0,0.0
16835,B,A,B,1,3,4,0,0.0
16836,B,A,B,1,4,7,0,0.0
16837,B,A,A,1,3,5,0,0.0
16838,A,A,B,0,5,19,3,0.15789473684210525
16839,B,B,A,1,11,50,1,0.02
16840,B,A,A,1,3,6,0,0.0
16841,B,B,A,1,5,5,0,0.0
16842,A,A,A,0,13,49,0,0.0
16843,A,B,A,0,8,55,1,0.01818181818181818
16844,B,A,A,1,2,6,0,0.0
16845,A,A,B,0,4,5,0,0.0
16846,A,B,B,0,9,53,0,0.0
16847,A,A,A,0,3,6,0,0.0
16848,A,B,B,0,8,18,1,0.05555555555555555
16849,B,B,A,1,2,5,0,0.0
16850,B,B,A,1,2,6,0,0.0
16851,B,B,B,1,4,6,0,0.0
16852,A,B,A,0,7,27,5,0.18518518518518517
16853,B,A,A,0,14,48,0,0.0
16854,A,A,A,0,14,56,2,0.03571428571428571
16855,A,A,A,0,12,50,2,0.04
16856,A,B,B,0,20,73,1,0.0136986301369863
16857,B,B,A,1,4,5,0,0.0
16858,A,B,B,0,7,22,3,0.13636363636363635
16859,A,A,A,0,8,52,1,0.019230769230769232
16860,B,B,B,0,8,39,1,0.02564102564102564
16861,B,B,A,1,14,50,2,0.04
16862,B,A,B,1,2,4,0,0.0
16863,B,A,B,1,2,4,0,0.0
16864,B,B,B,1,3,7,0,0.0
16865,B,A,B,1,6,21,2,0.09523809523809523
16866,A,B,A,0,8,19,3,0.15789473684210525
16867,A,B,B,0,11,52,0,0.0
16868,B,A,B,1,2,2,0,0.0
16869,B,B,B,1,3,3,0,0.0
16870,A,B,A,0,13,40,1,0.025
16871,A,B,A,0,12,55,3,0.05454545454545454
16872,B,B,A,1,2,3,0,0.0
16873,B,A,B,1,3,5,0,0.0
16874,B,A,A,0,5,24,2,0.08333333333333333
16875,A,B,A,0,13,58,2,0.034482758620689655
16876,A,A,B,0,10,45,1,0.022222222222222223
16877,B,B,A,1,9,42,2,0.047619047619047616
16878,A,B,B,0,4,8,0,0.0
16879,A,A,A,0,4,5,0,0.0
16880,B,A,B,1,18,53,0,0.0
16881,B,B,B,1,14,55,0,0.0
16882,A,B,A,0,9,48,0,0.0
16883,A,B,B,0,5,6,0,0.0
16884,A,A,B,0,5,4,0,0.0
16885,B,B,A,0,12,51,3,0.058823529411764705
16886,B,A,A,1,5,7,0,0.0
16887,A,A,B,0,4,44,0,0.0
16888,B,A,B,1,2,3,0,0.0
16889,A,B,A,0,12,45,1,0.022222222222222223
16890,A,B,A,0,14,56,0,0.0
16891,B,B,B,1,3,5,0,0.0
16892,B,A,A,1,2,4,0,0.0
16893,A,B,B,0,14,59,1,0.01694915254237288
16894,B,B,A,1,3,5,0,0.0
16895,A,A,B,0,3,6,0,0.0
16896,A,A,A,0,8,25,3,0.12
16897,A,A,A,0,13,49,1,0.02040816326530612
16898,B,A,A,1,3,5,0,0.0
16899,A,A,B,0,9,54,0,0.0
16900,B,A,A,1,15,74,3,0.04054054054054054
16901,B,A,A,1,2,5,0,0.0
16902,A,B,A,0,9,46,0,0.0
16903,B,B,B,1,2,6,0,0.0
16904,A,B,B,0,3,4,0,0.0
16905,A,A,B,0,14,55,1,0.01818181818181818
16906,B,B,A,1,4,5,0,0.0
16907,B,B,B,1,4,6,0,0.0
16908,A,A,B,0,10,42,1,0.023809523809523808
16909,A,B,A,0,2,4,0,0.0
16910,A,B,A,0,13,42,0,0.0
16911,B,B,A,1,3,4,0,0.0
16912,B,B,A,1,5,6,0,0.0
16913,B,B,B,1,5,7,0,0.0
16914,B,B,A,1,2,3,0,0.0
16915,A,B,A,0,14,51,0,0.0
16916,B,B,B,1,3,4,0,0.0
16917,B,B,A,1,15,51,3,0.058823529411764705
16918,A,B,A,0,19,54,2,0.037037037037037035
16919,A,B,B,0,8,52,2,0.038461538461538464
16920,B,A,A,0,12,57,2,0.03508771929824561
16921,A,B,A,0,3,5,0,0.0
16922,A,A,A,0,19,56,0,0.0
16923,B,A,B,1,11,49,0,0.0
16924,A,B,B,0,15,56,2,0.03571428571428571
16925,B,B,A,1,13,49,0,0.0
16926,A,A,B,0,2,3,0,0.0
16927,B,A,B,1,2,8,0,0.0
16928,B,B,A,1,13,51,0,0.0
16929,A,B,A,0,18,48,1,0.020833333333333332
16930,B,B,B,1,4,3,0,0.0
16931,B,A,B,1,3,6,0,0.0
16932,A,A,B,0,12,45,2,0.044444444444444446
16933,B,B,A,1,4,6,0,0.0
16934,B,A,B,1,2,4,0,0.0
16935,B,A,B,1,9,43,0,0.0
16936,A,A,B,0,16,58,0,0.0
16937,B,B,A,1,7,10,0,0.0
16938,A,B,B,0,6,18,2,0.1111111111111111
16939,A,B,B,0,4,18,1,0.05555555555555555
16940,A,A,B,0,6,16,0,0.0
16941,A,A,A,0,14,54,1,0.018518518518518517
16942,A,A,B,0,10,62,0,0.0
16943,A,B,A,0,12,33,5,0.15151515151515152
16944,B,B,A,1,2,6,0,0.0
16945,A,B,A,0,8,54,0,0.0
16946,A,A,A,0,13,54,0,0.0
16947,B,A,B,1,2,2,0,0.0
16948,A,A,B,0,21,53,0,0.0
16949,A,B,B,0,6,24,2,0.08333333333333333
16950,A,B,B,0,6,25,5,0.2
16951,A,A,B,0,3,4,0,0.0
16952,A,B,B,0,15,27,5,0.18518518518518517
16953,B,A,A,1,2,2,0,0.0
16954,A,B,B,0,10,49,1,0.02040816326530612
16955,A,A,B,0,3,7,0,0.0
16956,A,A,B,0,3,18,2,0.1111111111111111
16957,B,B,A,1,2,3,0,0.0
16958,B,B,B,1,17,72,2,0.027777777777777776
16959,A,A,A,0,6,23,0,0.0
16960,B,A,A,1,7,23,0,0.0
16961,B,A,A,1,3,9,0,0.0
16962,B,B,A,1,2,8,0,0.0
16963,B,B,B,1,3,4,0,0.0
16964,B,A,B,1,2,6,0,0.0
16965,B,B,B,1,4,7,0,0.0
16966,A,A,B,0,11,50,1,0.02
16967,A,A,B,0,3,5,0,0.0
16968,A,A,A,0,13,41,1,0.024390243902439025
16969,B,B,B,1,3,6,0,0.0
16970,B,B,B,1,5,39,1,0.02564102564102564
16971,B,A,A,1,2,4,0,0.0
16972,B,A,B,1,15,49,0,0.0
16973,B,B,B,1,12,53,0,0.0
16974,A,A,A,0,7,47,0,0.0
16975,B,B,B,1,2,5,0,0.0
16976,B,B,B,1,3,11,0,0.0
16977,B,B,A,1,2,7,0,0.0
16978,B,B,A,1,2,4,0,0.0
16979,A,B,A,0,3,8,0,0.0
16980,A,A,B,0,17,52,0,0.0
16981,A,B,B,0,10,59,1,0.01694915254237288
16982,B,A,B,1,12,48,1,0.020833333333333332
16983,B,B,B,1,10,52,2,0.038461538461538464
16984,A,B,A,0,6,40,1,0.025
16985,A,B,B,0,11,44,0,0.0
16986,B,A,B,1,18,64,1,0.015625
16987,A,B,B,0,13,47,0,0.0
16988,A,B,B,0,2,2,0,0.0
16989,B,A,A,0,15,49,0,0.0
16990,B,A,B,1,2,4,0,0.0
16991,B,A,A,1,4,3,0,0.0
16992,B,B,A,1,3,4,0,0.0
16993,B,A,B,1,11,49,0,0.0
16994,A,B,A,0,5,23,5,0.21739130434782608
16995,A,B,A,0,8,38,0,0.0
16996,B,A,B,1,4,5,0,0.0
16997,B,A,B,1,3,7,0,0.0
16998,A,B,A,0,16,55,1,0.01818181818181818
16999,A,B,A,0,3,6,0,0.0
17000,A,B,A,0,13,59,0,0.0
17001,B,A,B,1,3,3,0,0.0
17002,B,B,B,1,4,4,0,0.0
17003,B,A,A,1,3,7,0,0.0
17004,B,A,A,1,2,6,0,0.0
17005,A,A,B,0,2,6,0,0.0
17006,B,B,B,1,4,4,0,0.0
17007,A,B,A,0,9,23,5,0.21739130434782608
17008,B,B,B,1,4,5,0,0.0
17009,B,A,B,1,2,4,0,0.0
17010,B,A,A,1,6,7,0,0.0
17011,A,A,A,0,16,55,1,0.01818181818181818
17012,A,A,B,0,11,52,0,0.0
17013,B,B,B,1,3,3,0,0.0
17014,A,B,A,0,9,47,2,0.0425531914893617
17015,A,B,A,0,4,7,0,0.0
17016,B,B,A,1,13,54,1,0.018518518518518517
17017,B,B,A,1,4,6,0,0.0
17018,A,A,B,0,3,3,0,0.0
17019,A,A,B,0,15,47,0,0.0
17020,B,B,A,1,11,53,0,0.0
17021,B,A,B,1,5,8,0,0.0
17022,A,A,B,0,3,15,1,0.06666666666666667
17023,A,B,A,0,14,63,3,0.047619047619047616
17024,B,B,B,1,2,4,0,0.0
17025,A,A,B,0,17,52,2,0.038461538461538464
17026,A,A,B,0,2,3,0,0.0
17027,A,B,A,0,8,21,3,0.14285714285714285
17028,B,B,A,1,8,49,1,0.02040816326530612
17029,B,A,B,1,11,53,0,0.0
17030,A,B,A,0,16,45,1,0.022222222222222223
17031,B,A,A,1,2,10,0,0.0
17032,B,A,A,1,2,3,0,0.0
17033,A,B,A,0,3,5,0,0.0
17034,A,B,A,0,3,3,0,0.0
17035,A,A,B,0,10,42,1,0.023809523809523808
17036,B,A,B,1,3,5,0,0.0
17037,B,A,B,1,2,2,0,0.0
17038,B,A,B,1,4,5,0,0.0
17039,A,B,B,0,12,50,0,0.0
17040,A,A,A,0,9,20,0,0.0
17041,A,A,B,0,9,53,0,0.0
17042,B,B,B,1,2,3,0,0.0
17043,A,B,B,0,12,55,2,0.03636363636363636
17044,B,B,B,1,4,6,0,0.0
17045,B,B,B,1,4,7,0,0.0
17046,B,B,A,1,4,6,0,0.0
17047,B,B,B,1,4,4,0,0.0
17048,A,B,B,0,6,10,1,0.1
17049,B,A,B,1,8,39,3,0.07692307692307693
17050,B,A,B,1,2,4,0,0.0
17051,A,A,B,0,3,4,0,0.0
17052,A,A,B,0,14,45,2,0.044444444444444446
17053,B,A,A,1,3,4,0,0.0
17054,A,A,A,0,12,57,0,0.0
17055,A,B,B,0,11,52,0,0.0
17056,A,B,A,0,6,24,2,0.08333333333333333
17057,B,A,A,1,4,5,0,0.0
17058,B,A,A,1,16,57,0,0.0
17059,A,A,A,0,15,61,1,0.01639344262295082
17060,B,B,A,1,2,5,0,0.0
17061,B,B,A,1,2,3,0,0.0
17062,A,A,A,0,6,25,2,0.08
17063,A,A,B,0,18,62,0,0.0
17064,B,A,B,1,2,4,1,0.25
17065,B,B,B,1,16,57,1,0.017543859649122806
17066,A,B,B,0,10,45,1,0.022222222222222223
17067,A,A,B,0,12,41,0,0.0
17068,A,B,A,0,5,16,0,0.0
17069,A,A,A,0,8,29,0,0.0
17070,A,A,A,0,5,30,4,0.13333333333333333
17071,A,A,A,0,3,7,0,0.0
17072,A,A,A,0,9,49,1,0.02040816326530612
17073,B,A,A,1,13,42,0,0.0
17074,B,B,A,1,4,8,0,0.0
17075,A,B,B,0,12,63,0,0.0
17076,A,B,A,0,3,8,0,0.0
17077,A,B,B,0,12,58,1,0.017241379310344827
17078,A,B,A,0,13,59,1,0.01694915254237288
17079,A,B,B,0,3,3,0,0.0
17080,B,B,B,1,2,9,0,0.0
17081,B,B,A,1,2,4,0,0.0
17082,A,B,B,0,12,52,3,0.057692307692307696
17083,A,B,B,0,12,47,1,0.02127659574468085
17084,B,A,A,1,14,56,2,0.03571428571428571
17085,A,B,B,0,14,52,1,0.019230769230769232
17086,B,B,B,1,13,48,0,0.0
17087,A,A,B,0,16,47,0,0.0
17088,A,B,B,0,11,57,0,0.0
17089,B,B,B,1,21,52,0,0.0
17090,B,A,B,1,5,10,0,0.0
17091,B,B,B,0,6,7,0,0.0
17092,A,B,B,0,7,20,1,0.05
17093,B,A,B,1,2,3,0,0.0
17094,A,B,A,0,13,48,1,0.020833333333333332
17095,A,B,B,0,5,21,3,0.14285714285714285
17096,A,B,A,0,17,55,0,0.0
17097,A,B,B,0,15,49,2,0.04081632653061224
17098,A,B,B,0,8,50,0,0.0
17099,B,A,B,1,2,7,0,0.0
17100,A,B,B,0,13,58,1,0.017241379310344827
17101,A,B,B,0,9,42,1,0.023809523809523808
17102,A,A,B,0,11,52,1,0.019230769230769232
17103,A,B,A,0,3,5,0,0.0
17104,A,A,B,0,8,46,2,0.043478260869565216
17105,A,B,B,0,16,50,2,0.04
17106,B,A,A,1,3,2,0,0.0
17107,B,B,B,1,4,6,0,0.0
17108,B,A,B,1,3,4,0,0.0
17109,A,B,A,0,4,4,0,0.0
17110,A,B,B,0,13,44,0,0.0
17111,B,A,B,1,2,3,0,0.0
17112,A,B,A,0,12,64,0,0.0
17113,B,B,A,1,2,5,0,0.0
17114,A,B,A,0,13,63,0,0.0
17115,A,B,B,0,11,47,1,0.02127659574468085
17116,A,A,B,0,14,56,1,0.017857142857142856
17117,A,A,B,0,20,54,0,0.0
17118,B,B,B,1,2,4,0,0.0
17119,A,B,B,0,4,21,4,0.19047619047619047
17120,B,B,A,1,5,5,0,0.0
17121,A,B,A,0,13,64,0,0.0
17122,A,B,A,0,9,51,2,0.0392156862745098
17123,A,B,A,0,4,4,0,0.0
17124,A,B,A,0,15,47,1,0.02127659574468085
17125,A,B,B,0,6,17,3,0.17647058823529413
17126,A,A,B,0,2,5,0,0.0
17127,B,B,B,1,11,55,1,0.01818181818181818
17128,A,B,B,0,12,57,3,0.05263157894736842
17129,A,A,B,0,6,19,4,0.21052631578947367
17130,A,A,A,0,21,55,0,0.0
17131,A,A,B,0,11,44,0,0.0
17132,B,A,A,1,2,3,0,0.0
17133,A,A,B,0,13,59,0,0.0
17134,A,B,A,0,10,52,2,0.038461538461538464
17135,B,B,B,1,3,6,0,0.0
17136,A,B,A,0,12,35,0,0.0
17137,A,A,B,0,12,53,0,0.0
17138,A,A,A,0,13,44,1,0.022727272727272728
17139,A,B,A,0,9,49,2,0.04081632653061224
17140,B,B,B,1,13,47,1,0.02127659574468085
17141,B,A,A,1,2,5,0,0.0
17142,B,A,B,1,2,4,0,0.0
17143,A,B,A,0,13,60,0,0.0
17144,B,B,A,1,4,6,0,0.0
17145,B,B,A,1,2,4,0,0.0
17146,A,B,B,0,12,52,0,0.0
17147,A,B,A,0,15,62,0,0.0
17148,B,B,A,1,13,61,0,0.0
17149,B,A,A,1,2,5,0,0.0
17150,B,A,A,1,2,5,0,0.0
17151,B,A,B,1,3,5,0,0.0
17152,A,A,A,0,14,60,1,0.016666666666666666
17153,B,B,B,1,3,10,0,0.0
17154,A,A,B,0,3,2,0,0.0
17155,B,A,B,1,14,56,1,0.017857142857142856
17156,B,B,A,1,4,17,2,0.11764705882352941
17157,A,A,A,0,6,22,1,0.045454545454545456
17158,B,B,B,1,5,9,0,0.0
17159,A,A,A,0,9,40,0,0.0
17160,A,A,A,0,12,45,0,0.0
17161,A,A,A,0,14,56,0,0.0
17162,B,A,A,1,4,3,0,0.0
17163,A,A,A,0,3,7,0,0.0
17164,A,A,A,0,16,55,2,0.03636363636363636
17165,A,B,A,0,18,64,0,0.0
17166,B,A,A,1,5,18,3,0.16666666666666666
17167,A,B,A,0,16,53,2,0.03773584905660377
17168,A,A,B,0,18,55,0,0.0
17169,A,A,A,0,14,59,0,0.0
17170,B,B,B,1,4,4,0,0.0
17171,B,B,B,1,3,3,0,0.0
17172,A,B,A,0,10,46,0,0.0
17173,B,B,A,1,11,49,1,0.02040816326530612
17174,B,B,A,1,3,6,0,0.0
17175,B,B,A,1,2,7,0,0.0
17176,B,B,B,1,3,8,0,0.0
17177,A,A,A,0,14,47,0,0.0
17178,B,B,B,1,5,7,0,0.0
17179,A,A,B,0,12,56,0,0.0
17180,B,B,A,1,3,8,0,0.0
17181,B,B,B,1,3,5,0,0.0
17182,B,A,B,1,2,4,0,0.0
17183,A,A,B,0,15,65,1,0.015384615384615385
17184,B,A,A,1,15,54,0,0.0
17185,A,B,B,0,3,6,0,0.0
17186,A,A,B,0,14,48,0,0.0
17187,A,B,B,0,11,54,1,0.018518518518518517
17188,B,A,B,1,3,6,0,0.0
17189,A,A,B,0,10,43,0,0.0
17190,A,B,A,0,13,49,1,0.02040816326530612
17191,B,A,A,1,2,2,0,0.0
17192,A,A,A,0,6,39,0,0.0
17193,B,A,A,1,2,4,0,0.0
17194,B,B,B,1,11,45,1,0.022222222222222223
17195,A,B,B,0,10,46,0,0.0
17196,B,B,B,1,2,2,0,0.0
17197,B,B,A,1,4,10,0,0.0
17198,B,B,B,1,2,6,0,0.0
17199,A,A,B,0,6,41,0,0.0
17200,A,A,A,0,9,46,0,0.0
17201,B,B,A,1,15,49,1,0.02040816326530612
17202,A,A,B,0,2,3,0,0.0
17203,B,A,A,0,10,49,1,0.02040816326530612
17204,B,B,A,1,3,5,0,0.0
17205,A,A,B,0,5,5,0,0.0
17206,B,B,B,1,2,5,0,0.0
17207,A,B,A,0,7,49,2,0.04081632653061224
17208,A,A,B,0,4,4,0,0.0
17209,A,A,A,0,3,22,2,0.09090909090909091
17210,B,A,B,1,2,6,0,0.0
17211,A,A,B,0,9,39,1,0.02564102564102564
17212,A,A,A,0,7,22,2,0.09090909090909091
17213,A,B,A,0,9,49,0,0.0
17214,B,A,B,0,2,2,0,0.0
17215,B,B,B,1,2,4,0,0.0
17216,B,B,A,1,5,4,0,0.0
17217,A,B,A,0,10,53,0,0.0
17218,B,A,A,1,5,10,0,0.0
17219,A,B,A,0,2,3,0,0.0
17220,B,B,A,1,4,6,0,0.0
17221,A,A,B,0,13,62,0,0.0
17222,B,A,A,1,5,5,0,0.0
17223,B,A,B,1,3,5,0,0.0
17224,B,A,A,1,2,3,0,0.0
17225,A,B,A,0,3,4,0,0.0
17226,A,A,A,0,3,3,0,0.0
17227,B,B,B,1,3,4,0,0.0
17228,B,A,A,1,3,6,0,0.0
17229,A,B,B,0,13,52,1,0.019230769230769232
17230,A,B,B,0,8,47,0,0.0
17231,B,A,A,1,11,46,1,0.021739130434782608
17232,B,A,A,1,3,5,0,0.0
17233,B,B,B,1,11,49,1,0.02040816326530612
17234,A,B,B,0,2,4,0,0.0
17235,A,A,A,0,5,6,0,0.0
17236,B,A,B,1,4,2,0,0.0
17237,B,A,B,1,2,4,0,0.0
17238,A,B,B,0,15,57,2,0.03508771929824561
17239,B,A,B,1,5,8,0,0.0
17240,A,B,A,0,11,49,0,0.0
17241,B,B,B,1,14,51,1,0.0196078431372549
17242,A,B,B,0,7,55,0,0.0
17243,B,B,A,1,12,46,0,0.0
17244,B,B,A,1,9,21,4,0.19047619047619047
17245,A,B,A,0,10,47,3,0.06382978723404255
17246,B,B,A,1,3,6,0,0.0
17247,A,A,A,0,7,52,0,0.0
17248,A,A,A,0,13,48,1,0.020833333333333332
17249,B,B,A,1,13,51,0,0.0
17250,B,A,B,1,7,37,2,0.05405405405405406
17251,B,B,B,1,6,6,0,0.0
17252,B,A,B,1,12,53,1,0.018867924528301886
17253,B,B,B,1,13,48,0,0.0
17254,A,A,A,0,3,6,0,0.0
17255,A,B,B,0,2,4,0,0.0
17256,B,A,A,1,16,65,0,0.0
17257,A,A,A,0,15,45,0,0.0
17258,A,B,B,0,10,50,1,0.02
17259,A,B,A,0,7,48,2,0.041666666666666664
17260,B,B,A,1,3,3,0,0.0
17261,B,B,A,1,3,6,0,0.0
17262,B,B,A,1,2,4,0,0.0
17263,A,B,A,0,6,27,5,0.18518518518518517
17264,B,B,B,1,3,9,0,0.0
17265,B,A,A,1,10,50,0,0.0
17266,A,B,B,0,13,50,1,0.02
17267,B,B,B,1,11,50,0,0.0
17268,B,B,B,1,3,2,0,0.0
17269,B,B,B,1,2,5,0,0.0
17270,B,B,B,1,3,5,0,0.0
17271,B,B,A,1,6,44,1,0.022727272727272728
17272,A,A,B,0,6,48,1,0.020833333333333332
17273,A,B,A,0,15,59,1,0.01694915254237288
17274,B,B,A,1,4,6,0,0.0
17275,B,B,B,1,2,7,0,0.0
17276,A,B,A,0,6,6,0,0.0
17277,A,B,A,0,11,49,1,0.02040816326530612
17278,B,A,B,1,3,4,0,0.0
17279,B,A,B,1,15,62,3,0.04838709677419355
17280,A,B,A,0,11,54,1,0.018518518518518517
17281,A,B,A,0,2,3,0,0.0
17282,A,A,A,0,2,5,0,0.0
17283,B,B,A,1,4,4,0,0.0
17284,A,A,B,0,3,4,1,0.25
17285,A,A,A,0,17,61,1,0.01639344262295082
17286,A,B,A,0,13,47,0,0.0
17287,B,B,A,1,8,45,1,0.022222222222222223
17288,A,A,A,0,12,58,0,0.0
17289,A,B,B,0,14,56,3,0.05357142857142857
17290,B,A,A,1,5,8,0,0.0
17291,A,B,B,0,9,19,3,0.15789473684210525
17292,B,B,A,1,3,8,0,0.0
17293,B,B,A,1,17,58,1,0.017241379310344827
17294,B,A,A,1,2,8,0,0.0
17295,B,B,A,1,3,4,0,0.0
